url,post_description,username,comment,date
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Sabyasachi Bhowmik,Sabyasachi Bhowmik,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Manoj Kumar,Manoj Kumar,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Alok Srivastava,Alok Srivastava,7w
https://www.facebook.com/996436069352835/posts/957673556562420,"Stay Smart. Stay Safe. Go Digital!
Celebrate Digital Payment Awareness Week (10th-16th March 2025) with UCO Digi Safe, your shield against cyber threats!
Block/Unblock UCOPay+, manage UPI limits, freeze accounts & more—anytime, anywhere.
Download UCO mBanking Plus now!
#UCOBank #DigitalPaymentAwarenessWeek #UCODigiSafe #HarPaymentDigital #SecureBanking",Sabyasachi Bhowmik,Sabyasachi Bhowmik,8w
https://www.facebook.com/996436069352835/posts/957673556562420,"Stay Smart. Stay Safe. Go Digital!
Celebrate Digital Payment Awareness Week (10th-16th March 2025) with UCO Digi Safe, your shield against cyber threats!
Block/Unblock UCOPay+, manage UPI limits, freeze accounts & more—anytime, anywhere.
Download UCO mBanking Plus now!
#UCOBank #DigitalPaymentAwarenessWeek #UCODigiSafe #HarPaymentDigital #SecureBanking",Manoj Kumar,Manoj Kumar,8w
https://www.facebook.com/996436069352835/posts/957673556562420,"Stay Smart. Stay Safe. Go Digital!
Celebrate Digital Payment Awareness Week (10th-16th March 2025) with UCO Digi Safe, your shield against cyber threats!
Block/Unblock UCOPay+, manage UPI limits, freeze accounts & more—anytime, anywhere.
Download UCO mBanking Plus now!
#UCOBank #DigitalPaymentAwarenessWeek #UCODigiSafe #HarPaymentDigital #SecureBanking",Dillipmallick DillipMallick,Bank me Randi melaga,7w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Aman Dhiman,Uco MSME Agri & Resources Carnival Honours your Trust!,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",NC Nandi,"Uco MSME Agri & Resources Carnival, Honours your Trust!",8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Saurabh Agrawal,मेरा करेंट अकाउंट चल रहा है आप की शाखा में मुझे क्या हेल्प मिलेगी,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Dhiman Mitra,Accept the humble invitation.,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Sabyasachi Bhowmik,Sabyasachi Bhowmik,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Manoj Kumar,Manoj Kumar,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Alok Srivastava,Alok Srivastava,7w
https://www.facebook.com/996436069352835/posts/957673556562420,"Stay Smart. Stay Safe. Go Digital!
Celebrate Digital Payment Awareness Week (10th-16th March 2025) with UCO Digi Safe, your shield against cyber threats!
Block/Unblock UCOPay+, manage UPI limits, freeze accounts & more—anytime, anywhere.
Download UCO mBanking Plus now!
#UCOBank #DigitalPaymentAwarenessWeek #UCODigiSafe #HarPaymentDigital #SecureBanking",Sabyasachi Bhowmik,Sabyasachi Bhowmik,8w
https://www.facebook.com/996436069352835/posts/957673556562420,"Stay Smart. Stay Safe. Go Digital!
Celebrate Digital Payment Awareness Week (10th-16th March 2025) with UCO Digi Safe, your shield against cyber threats!
Block/Unblock UCOPay+, manage UPI limits, freeze accounts & more—anytime, anywhere.
Download UCO mBanking Plus now!
#UCOBank #DigitalPaymentAwarenessWeek #UCODigiSafe #HarPaymentDigital #SecureBanking",Manoj Kumar,Manoj Kumar,8w
https://www.facebook.com/996436069352835/posts/957673556562420,"Stay Smart. Stay Safe. Go Digital!
Celebrate Digital Payment Awareness Week (10th-16th March 2025) with UCO Digi Safe, your shield against cyber threats!
Block/Unblock UCOPay+, manage UPI limits, freeze accounts & more—anytime, anywhere.
Download UCO mBanking Plus now!
#UCOBank #DigitalPaymentAwarenessWeek #UCODigiSafe #HarPaymentDigital #SecureBanking",Dillipmallick DillipMallick,Bank me Randi melaga,7w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Aman Dhiman,Uco MSME Agri & Resources Carnival Honours your Trust!,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",NC Nandi,"Uco MSME Agri & Resources Carnival, Honours your Trust!",8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Saurabh Agrawal,मेरा करेंट अकाउंट चल रहा है आप की शाखा में मुझे क्या हेल्प मिलेगी,8w
https://www.facebook.com/996436069352835/posts/957043896625386,"UCO MSME, AGRI & RESOURCES CARNIVAL 
Join us in celebrating 83 years of The Nation’s Trust with an exclusive MSME, Agri & Resources Carnival across the country on 10th & 11th March! 
Explore our tailored banking solutions designed for your growth:
 UCO Abhinandan – Empowering MSMEs
 UCO Trade Advantage – Boosting business transactions
 UCO 444 FD Scheme – Secure your savings
 UCO Suvidha Salary Scheme – Exclusive benefits for salaried individuals
 UCO AIF & Food & Agro Processing – Supporting agricultural prosperity
 Visit your nearest UCO Bank branch to learn more!
 Contact us at: 08042310369
 UCO Bank – Honouring Your Trust #UCOBank #MSME #Agriculture #financialgrowth #BankingForYou",Dhiman Mitra,Accept the humble invitation.,8w
